Geneid	Br53_CTC_1
ALPI	0
ECEL1	0
PRSS56	0
CHRND	0
CHRNG	0
TIGD1	60
EIF4E2	45
MIR5001	1
EFHD1	0
GIGYF2	41
LOC101928854	0
KCNJ13	0
C2orf82	0
NGEF	0
LOC101928881	0
NEU2	0
INPP5D	0
ATG16L1	28
SCARNA5	0
SCARNA6	0
SAG	0
DGKD	54
USP40	39
UGT1A8	0
UGT1A10	0
UGT1A9	0
UGT1A7	0
UGT1A6	0
UGT1A5	0
UGT1A4	0
UGT1A3	0
DNAJB3	0
LOC100286922	0
LOC101927831	0
UGT1A1	0
MROH2A	0
HJURP	0
MSL3P1	0
TRPM8	0
SPP2	0
ARL4C	0
LOC101927896	0
SH3BP4	590
AGAP1	98
AGAP1-IT1	10
GBX2	0
ASB18	0
IQCA1	0
ACKR3	30
AC105760.3	0
COPS8	164
COL6A3	0
MLPH	216
MIR6811	0
PRLH	0
RAB17	19
LRRFIP1	125
RBM44	0
RAMP1	0
UBE2F	28
UBE2F-SCLY	13
SCLY	0
ESPNL	0
KLHL30	0
FAM132B	0
ILKAP	0
LOC151174	0
LOC643387	0
LOC101927958	0
HES6	0
PER2	49
TRAF3IP1	0
ASB1	4
LINC01107	0
LOC100287387	0
TWIST2	0
FLJ43879	0
HDAC4	0
MIR4440	0
MIR4441	0
MGC16025	0
LOC102723762	0
MIR4269	0
MIR2467	0
LOC101928111	0
FLJ45964	0
LOC150935	0
LOC101927147	0
MIR4786	0
NDUFA10	77
OR6B2	0
PRR21	0
OR6B3	0
MYEOV2	37
OTOS	0
LOC102723825	1
GPC1	41
PP14571	0
LOC102723995	0
MIR149	0
ANKMY1	3
DUSP28	0
RNPEPL1	17
CAPN10-AS1	0
CAPN10	25
GPR35	0
AQP12B	0
AC011298.2	0
AQP12A	0
KIF1A	0
LOC102723856	0
AGXT	0
C2orf54	0
LOC728763	0
LOC200772	0
SNED1	25
MTERFD2	58
PASK	0
PPP1R7	37
ANO7	0
HDLBP	280
LOC101927509	10
SEPT2	140
FARP2	25
MIR3133	0
LOC101930137	0
STK25	70
BOK-AS1	0
BOK	23
THAP4	81
ATG4B	43
DTYMK	46
LOC101927187	0
ING5	0
D2HGDH	0
GAL3ST2	0
LOC102724396	0
LOC101927206	0
NEU4	0
PDCD1	0
CXXC11	0
AC131097.3	9
LOC285095	0
LOC102723927	0
FLJ38379	0
LOC728323	2
LOC101927407	0
DEFB125	0
DEFB126	0
DEFB127	0
DEFB128	0
DEFB129	0
DEFB132	0
C20orf96	4
ZCCHC3	0
RP5-1103G7.4	0
SOX12	0
LOC101929937	7
NRSN2	57
TRIB3	37
RBCK1	65
TBC1D20	0
CSNK2A1	68
TCF15	0
SRXN1	113
SCRT2	0
SLC52A3	0
LOC102724500	0
FAM110A	76
ANGPT4	0
RSPO4	0
LOC102724519	0
PSMF1	52
TMEM74B	0
C20orf202	0
RAD21L1	0
SNPH	0
FKBP1A-SDCBP2	10
SDCBP2	0
SDCBP2-AS1	31
FKBP1A	88
MIR6869	0
LOC102724529	0
NSFL1C	204
SIRPB2	0
SIRPD	0
SIRPB1	4
SIRPG	0
RP11-77C3.3	0
LOC100289473	0
LOC102724545	0
SIRPA	25
RP4-684O24.5	0
PDYN	0
STK35	27
LOC388780	0
TGM3	0
TGM6	0
SNRPB	133
SNORD119	0
ZNF343	0
TMC2	0
NOP56	158
MIR1292	1
SNORD110	1
SNORA51	0
SNORD86	0
SNORD56	2
SNORD57	1
IDH3B	273
EBF4	0
CPXM1	0
C20orf141	0
TMEM239	0
PCED1A	19
VPS16	79
PTPRA	52
GNRH2	0
MRPS26	14
LOC101929098	0
OXT	0
AVP	0
UBOX5-AS1	4
UBOX5	30
FASTKD5	119
LZTS3	0
DDRGK1	55
ITPA	170
SLC4A11	0
C20orf194	0
ATRN	24
GFRA4	0
ADAM33	0
SIGLEC1	0
HSPA12B	0
C20orf27	14
SPEF1	0
CENPB	0
CDC25B	148
LOC101929125	3
AP5S1	27
MAVS	11
PANK2	0
MIR103A2	0
MIR103B2	0
RNF24	17
LOC101929155	0
SMOX	0
RP4-779E11.3	0
ADRA1D	0
PRNP	0
PRND	0
PRNT	0
RASSF2	0
SLC23A2	0
LOC102724905	0
TMEM230	133
PCNA	23
PCNA-AS1	14
CDS2	72
PROKR2	0
FLJ33544	4
LINC00658	0
LOC643406	0
LOC102724622	0
LINC00654	10
RP5-1022P6.4	0
GPCPD1	49
C20orf196	0
CHGB	0
TRMT6	8
MCM8	0
LOC101929225	0
CRLS1	0
LRRN4	0
FERMT1	0
CASC20	0
BMP2	0
LOC101929265	0
LOC101929288	0
RP5-988G17.1	0
MIR8062	0
HAO1	0
TMX4	37
PLCB1	0
RNU105B	0
PLCB4	0
RP5-1119D9.4	0
LAMP5	0
PAK7	0
LOC101929348	0
LOC101929371	0
SNAP25-AS1	0
ANKEF1	85
SNAP25	0
MKKS	71
SLX4IP	0
JAG1	0
MIR6870	0
RP1-278O22.1	0
RP4-697P8.3	0
LOC339593	0
LOC102724924	0
LINC00687	0
BTBD3	42
RP5-1069C8.2	0
LOC102606466	0
LOC100505515	0
SPTLC3	25
ISM1	0
ISM1-AS1	0
TASP1	0
ESF1	56
NDUFAF5	2
SEL1L2	0
MACROD2	0
FLRT3	0
MACROD2-IT1	0
MACROD2-AS1	0
KIF16B	47
SNRPB2	13
OTOR	0
PCSK2	0
BFSP1	36
DSTN	689
RRBP1	0
BANF2	0
SNX5	15
SNORD17	0
MGME1	45
OVOL2	2
PET117	3
CSRP2BP	0
ZNF133	0
LINC00851	0
DZANK1	31
POLR3F	47
MIR3192	0
RBBP9	40
SEC23B	116
LINC00493	26
DTD1	0
RP11-379J5.5	0
LINC00652	0
LOC100270804	0
C20orf78	0
SCP2D1	0
LOC102724734	0
LOC101929547	0
SLC24A3	0
RP5-1027G4.3	0
LOC100287166	0
RIN2	199
NAA20	190
CRNKL1	32
C20orf26	0
LOC101929575	0
INSM1	0
RALGAPA2	7
PLK1S1	10
RP4-777D9.2	0
XRN2	215
NKX2-4	0
NKX2-2	0
LOC101929625	0
LOC101929608	0
PAX1	0
RP11-125P18.1	0
RP5-828K20.2	0
RP5-1004I9.1	0
LINC00261	0
FOXA2	0
LOC101929685	0
RP4-753D10.5	0
SSTR4	0
THBD	0
CD93	0
LINC00656	0
LOC100505664	0
NXT1	14
RP3-322G13.5	0
GZF1	0
NAPB	0
CSTL1	0
CST11	0
CST8	0
CST13P	0
CST9L	0
CST9	0
CST3	415
CST4	0
CST1	0
CST2	0
CST5	0
GGTLC1	0
FLJ33581	0
SYNDIG1	0
CST7	0
APMAP	456
ACSS1	0
VSX1	0
RP4-738P15.1	0
LOC101926889	0
ENTPD6	121
PYGB	110
ABHD12	48
GINS1	0
NINL	36
NANP	16
LOC102724826	0
ZNF337	0
FAM182B	0
LOC100996695	0
LOC101926935	0
RP4-760C5.5	0
LOC100134868	0
FAM182A	0
NCOR1P1	0
LOC284801	0
MIR663A	0
LOC100289097	0
LOC102723316	0
LOC100996808	1
LOC102723352	3
FLJ20518	48
LOC102723390	0
LOC101928102	0
FRG1B	0
MLLT10P1	0
LOC102723636	0
LOC102723541	0
LOC102723552	0
DEFB115	0
DEFB116	0
DEFB118	0
DEFB119	0
DEFB121	0
DEFB122	0
DEFB123	0
DEFB124	0
REM1	0
LINC00028	0
HM13	463
PSIMCT-1	0
HM13-AS1	5
ID1	0
MIR3193	0
COX4I2	0
BCL2L1	161
TPX2	0
MYLK2	0
FOXS1	0
C20orf57	0
DUSP15	0
TTLL9	0
PDRG1	23
XKR7	0
CCM2L	0
LOC101929636	0
HCK	0
TM9SF4	304
TSPY26P	0
PLAGL2	85
POFUT1	169
MIR1825	0
KIF3B	96
LOC100996873	0
ASXL1	138
C20orf112	128
LOC101929698	0
LOC149950	0
C20orf203	0
COMMD7	146
DNMT3B	0
MAPRE1	260
EFCAB8	0
LOC101928239	0
LOC101928282	0
SUN5	0
BPIFB2	0
BPIFB6	0
BPIFB3	0
BPIFB4	0
BPIFA2	0
BPIFA4P	0
BPIFA3	0
BPIFA1	0
BPIFB1	28
CDK5RAP1	16
SNTA1	0
CBFA2T2	0
NECAB3	85
C20orf144	5
ACTL10	0
E2F1	0
PXMP4	0
ZNF341	0
RP4-553F4.6	0
CHMP4B	0
RP5-1125A11.1	0
RALY	67
MIR4755	0
EIF2S2	11
ASIP	0
LOC101926916	0
AHCY	29
ITCH	1
MIR644A	1
DYNLRB1	239
MAP1LC3A	71
PIGU	7
TP53INP2	93
NCOA6	124
HMGB3P1	0
GGT7	46
ACSS2	20
GSS	63
MYH7B	1
MIR499A	0
MIR499B	0
TRPC4AP	408
EDEM2	21
PROCR	0
MMP24	38
MMP24-AS1	35
EIF6	547
FAM83C-AS1	0
FAM83C	0
UQCC1	80
GDF5	0
MIR1289-1	0
CEP250	74
C20orf173	0
ERGIC3	538
FER1L4	0
SPAG4	0
CPNE1	418
RBM12	228
NFS1	103
ROMO1	158
RBM39	552
PHF20	209
SCAND1	249
CNBD2	0
LINC00657	429
EPB41L1	68
RP11-234K24.3	0
AAR2	140
DLGAP4	107
RP5-977B1.7	0
MYL9	0
TGIF2	11
TGIF2-C20orf24	50
C20orf24	58
SLA2	1
NDRG3	254
DSN1	50
SOGA1	6
TLDC2	6
SAMHD1	169
RBL1	0
MROH8	44
RPN2	1026
GHRH	0
MANBAL	180
SRC	12
LOC102724936	0
BLCAP	148
NNAT	0
LINC00489	0
RP4-640H8.2	0
CTNNBL1	30
VSTM2L	0
TTI1	23
RPRD1B	81
TGM2	115
KIAA1755	0
LOC149684	0
BPI	0
LBP	0
SNHG17	36
SNORA71B	0
SNORA71A	0
SNORA71C	0
LOC101928356	3
SNORA71D	0
SNHG11	53
SNORA39	0
SNORA60	0
RALGAPB	129
MIR548O2	0
ADIG	0
ARHGAP40	93
SLC32A1	0
ACTR5	0
PPP1R16B	0
FAM83D	0
DHX35	31
RP4-705O1.1	0
LOC102724950	0
RP11-101E14.2	0
LOC102724968	0
MAFB	0
LOC101927098	0
TOP1	118
RP1-1J6.2	7
PLCG1	19
MIR6871	0
ZHX3	0
LPIN3	94
EMILIN3	8
CHD6	38
PTPRT	18
LOC101927182	0
LOC101927159	0
LOC101927138	0
SRSF6	189
L3MBTL1	0
SGK2	0
IFT52	0
MYBL2	0
GTSF1L	0
LOC101927200	0
TOX2	0
JPH2	0
OSER1	0
OSER1-AS1	63
GDAP1L1	0
FITM2	0
R3HDML	0
HNF4A	0
HNF4A-AS1	0
MIR3646	0
RP5-1013A22.2	0
C20orf62	0
TTPAL	8
SERINC3	194
PKIG	0
ADA	0
RP11-445H22.3	0
WISP2	0
KCNK15	0
RIMS4	0
YWHAB	110
PABPC1L	0
TOMM34	40
STK4-AS1	0
STK4	4
KCNS1	0
WFDC5	0
WFDC12	0
LOC101929863	0
PI3	0
LOC101929866	0
SEMG1	0
SEMG2	0
SLPI	0
MATN4	0
RBPJL	0
SDC4	299
SYS1	13
SYS1-DBNDD2	122
TP53TG5	1
DBNDD2	123
PIGT	90
MIR6812	0
LOC101927326	0
WFDC2	234
SPINT3	0
WFDC6	0
EPPIN-WFDC6	0
EPPIN	0
WFDC8	0
WFDC9	0
WFDC10A	0
WFDC11	0
WFDC10B	0
WFDC13	0
MIR3617	0
SPINT4	0
WFDC3	0
DNTTIP1	51
UBE2C	0
TNNC2	0
SNX21	0
ACOT8	0
ZSWIM3	0
ZSWIM1	0
SPATA25	0
NEURL2	0
CTSA	44
PLTP	1
PCIF1	19
ZNF335	6
MMP9	0
SLC12A5	0
NCOA5	2
CD40	0
CDH22	0
SLC35C2	59
ELMO2	25
ZNF663P	0
MKRN7P	0
ZNF334	0
OCSTAMP	0
SLC13A3	0
TP53RK	0
SLC2A10	0
EYA2	0
LOC101927355	0
MIR3616	0
ZMYND8	71
LOC100131496	0
LOC101927377	0
LOC102723442	0
NCOA3	0
SULF2	1
RP11-347D21.3	0
LOC101060004	0
LINC00494	0
LOC102723460	0
PREX1	0
ARFGEF2	7
LOC102723483	0
CSE1L	25
STAU1	150
DDX27	28
ZNFX1	7
ZFAS1	30
SNORD12C	0
SNORD12B	0
SNORD12	0
KCNB1	0
PTGIS	0
LOC101927486	0
B4GALT5	11
SLC9A8	36
SPATA2	0
RNF114	100
SNAI1	0
TRERNA1	0
UBE2V1	55
TMEM189-UBE2V1	69
TMEM189	31
LOC101927512	0
RP11-112L6.4	0
LOC101927559	0
CEBPB	2
RP11-290F20.3	0
RP11-290F20.1	60
RP11-290F20.2	29
PTPN1	64
MIR645	0
FAM65C	1
MIR1302-5	0
LOC100506175	0
PARD6B	2
BCAS4	75
ADNP	100
RP5-914P20.5	0
DPM1	0
MOCS3	34
KCNG1	0
NFATC2	0
MIR3194	0
ATP9A	41
SALL4	0
RP5-1112F19.2	0
ZFP64	0
RP4-723E3.1	0
TSHZ2	0
LOC728805	0
LOC101927744	0
RP4-724E16.2	14
ZNF217	259
SUMO1P1	0
BCAS1	32
MIR4756	0
CYP24A1	0
PFDN4	6
DOK5	0
RP5-1010E17.2	0
LOC102723578	0
CBLN4	0
MC3R	0
FAM210B	29
AURKA	1
CSTF1	7
CASS4	0
RTFDC1	33
GCNT7	0
FAM209A	0
FAM209B	0
TFAP2C	0
BMP7	0
LOC102723590	0
LOC101927820	0
MIR4325	0
SPO11	0
RAE1	242
MTRNR2L3	5
RBM38	34
CTCFL	0
LOC101927842	0
PCK1	5
ZBP1	0
PMEPA1	232
MIR4532	0
LOC100996602	0
C20orf85	0
ANKRD60	0
PPP4R1L	16
RAB22A	66
VAPB	77
APCDD1L	0
APCDD1L-AS1	0
STX16	83
STX16-NPEPL1	99
NPEPL1	62
LOC100652930	0
MIR296	0
MIR298	0
GNAS-AS1	0
GNAS	1262
LOC101927932	0
NELFCD	284
CTSZ	104
TUBB1	0
ATP5E	634
SLMO2-ATP5E	620
SLMO2	244
ZNF831	0
EDN3	0
PHACTR3	0
LOC100506384	0
SYCP2	0
FAM217B	0
PPP1R3D	22
CDH26	3
C20orf197	0
RP5-1043L13.1	0
RP5-1043L13.1-2	6
MIR646	0
LOC101928048	0
LOC101928026	0
MIR4533	0
MIR548AG2	0
LOC100506470	0
CDH4	0
MIR1257	0
TAF4	8
LSM14B	0
PSMA7	527
SS18L1	35
MTG2	51
HRH3	0
FLJ44790	0
OSBPL2	3
ADRM1	194
LAMA5	113
MIR4758	0
LOC101928158	0
RPS21	288
CABLES2	25
RBBP8NL	0
GATA5	0
C20orf166-AS1	0
C20orf166	0
MIR1-1	0
MIR133A2	0
SLCO4A1	0
LOC101928465	0
RP11-93B14.5	0
NTSR1	0
LINC00659	0
MRGBP	0
OGFR-AS1	0
OGFR	2
COL9A3	0
TCFL5	0
DPH3P1	0
DIDO1	66
GID8	86
SLC17A9	0
BHLHE23	0
RP11-305P22.9	0
LINC00029	0
LINC01056	0
HAR1B	0
HAR1A	0
MIR124-3	0
YTHDF1	16
BIRC7	0
MIR3196	0
NKAIN4	0
FLJ16779	0
LOC102723774	0
ARFGAP1	10
MIR4326	0
COL20A1	0
CHRNA4	0
RP11-261N11.8	0
LOC102723788	0
KCNQ2	0
EEF1A2	14
LOC102723814	0
PPDPF	17
PTK6	102
LOC102723829	12
SRMS	0
C20orf195	0
HELZ2	60
GMEB2	29
LOC100505771	0
STMN3	0
RTEL1	0
RTEL1-TNFRSF6B	0
TNFRSF6B	0
ARFRP1	45
ZGPAT	114
LIME1	8
SLC2A4RG	0
ZBTB46	12
LOC101928604	0
C20orf181	0
ABHD16B	0
TPD52L2	82
DNAJC5	88
MIR941-1	0
MIR941-2	0
MIR941-3	0
MIR941-4	0
UCKL1	112
MIR1914	8
MIR647	0
UCKL1-AS1	0
ZNF512B	0
SAMD10	17
PRPF6	326
LINC00176	0
SOX18	0
TCEA2	0
RGS19	12
MIR6813	0
OPRL1	17
LKAAEAR1	0
NPBWR2	0
MYT1	0
PCMTD2	48
LINC00266-1	0
CDH4-2	0
MIR1257-2	0
TAF4-2	0
OPRL1-2	0
NPBWR2-2	0
MYT1-2	0
PCMTD2-2	0
KCNQ2-2	0
LOC102724184	0
LOC102723996	0
LOC102724023	0
LOC102724132	0
LOC101928576	0
LOC102724159	0
LOC102724200	0
LOC102724219	0
LOC102724334	0
LOC102724354	0
LOC102724385	0
LOC102724370	0
LOC102724398	0
LOC102724411	0
LOC102724428	1
LOC102724441	0
LOC102724560	0
LOC102724594	0
LOC102724583	0
LOC102724636	0
LOC102724652	0
LOC101927669	0
LOC102724843	0
LOC102724951	0
LOC102723360	0
LOC102723553	0
LOC102723451	0
LOC102723475	0
LOC102723570	0
LOC102723584	0
LOC102723603	0
MIR3648	0
MIR3687	0
LOC101927615	0
TEKT4P2	0
LOC101930100	0
LOC101927345	0
MGC39584	0
BAGE2	0
TPTE	0
ANKRD30BP2	0
MIR3156-3	0
LOC102724188	0
POTED	0
MIR3118-5	0
LOC441956	0
MIR8069	0
C21orf15	0
ANKRD20A11P	0
LIPI	0
RBM11	0
ABCC13	0
HSPA13	0
SAMSN1	0
SAMSN1-AS1	0
LOC388813	0
NRIP1	195
LOC101927745	0
USP25	1
LINC00478	0
MIR99A	0
MIRLET7C	0
MIR125B2	0
C21orf37	0
TRNAG27	0
CXADR	130
BTG3	4
C21orf91-OT1	0
C21orf91	0
CHODL-AS1	0
LOC102724267	0
CHODL	0
TMPRSS15	0
AL109763.2	0
MIR548X	0
LINC00320	0
NCAM2	0
LINC00317	0
AP000475.2	0
AP000472.2	0
LINC00308	0
MIR6130	0
D21S2088E	0
AP000469.2	0
LOC339622	0
LINC00158	0
MIR155HG	0
MIR155	0
LINC00515	0
MRPL39	22
JAM2	0
ATP5J	170
GABPA	41
APP	1165
LOC102724317	0
LOC100996571	0
CYYR1	0
ADAMTS1	0
ADAMTS5	0
MIR4759	0
LOC102724355	0
LINC00113	0
LINC00314	0
LOC284825	0
LOC101927973	0
LOC101930580	0
LOC101928011	0
LINC00161	0
LOC102724420	0
N6AMT1	0
LTN1	2
RWDD2B	0
USP16	63
CCT8	175
MAP3K7CL	0
LINC00189	0
BACH1	0
GRIK1	0
GRIK1-AS2	0
GRIK1-AS1	0
CLDN17	0
LINC00307	0
CLDN8	0
KRTAP24-1	0
KRTAP25-1	0
KRTAP26-1	0
KRTAP27-1	0
KRTAP23-1	0
KRTAP13-2	0
MIR4327	0
KRTAP13-1	0
KRTAP13-3	0
KRTAP13-4	0
KRTAP15-1	0
KRTAP19-1	0
KRTAP19-2	0
KRTAP19-3	0
KRTAP19-4	0
KRTAP19-5	0
KRTAP19-6	0
KRTAP19-7	0
KRTAP22-2	0
KRTAP6-3	0
KRTAP6-2	0
KRTAP22-1	0
KRTAP6-1	0
KRTAP20-1	0
KRTAP20-4	0
KRTAP20-2	0
KRTAP20-3	0
KRTAP21-3	0
KRTAP21-2	0
KRTAP21-1	0
KRTAP8-1	0
KRTAP7-1	0
KRTAP11-1	0
KRTAP19-8	0
TIAM1	0
LOC150051	0
LOC102724449	0
SOD1	410
SCAF4	66
HUNK	0
LINC00159	0
MIS18A	0
MRAP	1
URB1	26
SNORA80	0
C21orf119	13
EVA1C	146
TCP10L	0
C21orf59	23
SYNJ1	0
PAXBP1-AS1	1
PAXBP1	13
C21orf49	0
C21orf62	0
LOC102724502	0
OLIG2	0
LINC00945	0
OLIG1	0
LOC102723612	0
AP000289.6	0
C21orf54	0
IFNAR2	8
IL10RB-AS1	0
IL10RB	0
IFNAR1	166
IFNGR2	133
TMEM50B	39
DNAJC28	0
GART	37
SON	276
MIR6501	4
DONSON	0
CRYZL1	16
ITSN1	75
ATP5O	140
LINC00649	0
LOC400863	0
LOC101928126	0
MRPS6	110
SLC5A3	47
LINC00310	0
KCNE2	0
SMIM11	0
C21orf140	0
LOC388820	0
LOC101928182	0
KCNE1	0
RCAN1	39
CLIC6	91
LINC00160	0
AP000330.8	26
RUNX1	193
LOC102724584	0
LOC101928240	0
RUNX1-IT1	0
LOC100506403	0
MIR802	0
LOC101928269	0
AP000688.8	0
SETD4	18
AP000688.14	51
CBR1	203
CBR3-AS1	50
CBR3	127
DOPEY2	187
LOC102724619	1
MORC3	10
LOC102724630	0
CHAF1B	0
CLDN14	0
SIM2	0
HLCS	37
RIPPLY3	0
PIGP	27
TTC3	234
TTC3-AS1	2
DSCR9	0
DSCR3	75
DYRK1A	10
KCNJ6	0
LOC101928368	0
DSCR4	0
DSCR8	0
DSCR10	0
KCNJ15	0
LOC102724678	0
ERG	0
LINC00114	0
ETS2	53
LOC101928398	0
FLJ45139	0
AF064858.7	0
LOC102724740	0
PSMG1	13
BRWD1	134
BRWD1-IT2	0
BRWD1-AS1	0
HMGN1	51
WRB	56
LCA5L	7
LOC102724757	24
SH3BGR	14
MIR6508	0
B3GALT5	0
C21orf88	0
LOC102724786	0
IGSF5	0
PCP4	0
DSCAM	0
MIR4760	0
DSCAM-AS1	0
DSCAM-IT1	0
LINC00323	0
MIR3197	0
BACE2	0
PLAC4	0
FAM3B	0
MX2	0
MX1	0
TMPRSS2	0
LINC00111	0
LINC00479	0
LINC00112	0
RIPK4	0
MIR6814	0
LOC102724800	0
PRDM15	0
C2CD2	0
ZBTB21	38
ZNF295-AS1	0
UMODL1	0
C21orf128	0
ABCG1	46
TFF3	261
TFF2	0
TFF1	1
LOC101930249	0
TMPRSS3	67
UBASH3A	0
RSPH1	0
SLC37A1	124
LOC101928212	1
LOC101930460	0
LOC101928233	0
LOC101928255	0
PDE9A	0
LOC101928284	0
LOC101928311	0
WDR4	2
NDUFV3	52
MIR5692B	0
PKNOX1	0
CBS	6
U2AF1	1
LOC101928369	0
CRYAA	0
LINC00322	0
LOC101928399	0
FLJ41733	0
SIK1	0
LOC102723371	0
LINC00319	0
LINC00313	0
LOC102723380	0
HSF2BP	0
MIR6070	0
RRP1B	134
PDXK	19
CSTB	328
RRP1	65
LOC284837	0
AGPAT3	80
TRAPPC10	20
PWP2	0
C21orf33	3
LOC101928533	0
ICOSLG	0
DNMT3L	0
AIRE	0
PFKL	62
C21orf2	52
TRPM2	0
TRPM2-AS	0
LRRC3-AS1	0
LRRC3	0
LRRC3DN	0
LOC100505727	0
TSPEAR	0
TSPEAR-AS1	0
C21orf90	0
KRTAP10-1	0
KRTAP10-2	0
KRTAP10-3	0
KRTAP10-4	0
KRTAP10-5	0
KRTAP10-6	0
KRTAP10-7	0
KRTAP10-8	0
KRTAP10-9	0
KRTAP10-10	0
KRTAP10-11	0
KRTAP12-4	0
KRTAP12-3	0
KRTAP12-2	0
KRTAP12-1	0
KRTAP10-12	0
UBE2G2	88
LOC101928689	0
SUMO3	54
PTTG1IP	1047
ITGB2	0
ITGB2-AS1	0
C21orf67	0
FAM207A	2
LINC00163	0
LINC00162	0
SSR4P1	0
ADARB1	0
LOC102723476	0
POFUT2	40
LOC642852	20
LOC102723489	7
LINC00316	0
LOC101928745	0
COL18A1	0
COL18A1-AS2	0
COL18A1-AS1	0
MIR6815	0
LOC101928717	0
SLC19A1	192
AL592528.1	0
PCBP3	0
LOC101928796	0
COL6A1	0
COL6A2	0
FTCD	0
SPATC1L	0
LOC102723554	21
LSS	67
MCM3AP-AS1	0
LOC101928862	0
MCM3AP	0
YBEY	15
C21orf58	0
PCNT	6
DIP2A	0
DIP2A-IT1	0
S100B	0
PRMT2	136
LINC00308-2	0
PAXBP1-2	0
C21orf49-2	0
C21orf62-2	0
IFNGR2-2	0
TMEM50B-2	0
DNAJC28-2	0
GART-2	0
FTCD-2	0
SPATC1L-2	0
LOC102723554-2	0
LSS-2	0
BTG3-2	0
LOC100134423	0
LOC102723780	0
LOC102723769	0
LOC101930531	0
OR11H1	0
POTEH	0
LOC102723734	0
LOC101929674	0
LOC102723957	0
CCT8L2	0
TPTEP1	0
ANKRD62P1-PARP4P3	0
LOC101929350	0
XKR3	0
HSFY1P1	0
GAB4	0
CECR7	7
IL17RA	5
CECR6	0
LOC100996342	0
CECR5	0
CECR5-AS1	0
CECR1	0
CECR3	0
CECR2	0
SLC25A18	0
AC004019.13	0
ATP6V1E1	201
BCL2L13	77
BID	42
MIR3198-1	0
LINC00528	0
MICAL3	121
LOC101929396	0
MIR648	0
FLJ41941	0
PEX26	0
LOC101929426	0
TUBA8	0
USP18	15
LOC102723783	0
LOC100996415	0
LOC102723857	0
FAM230A	0
LOC102724107	0
LOC100996401	0
TMEM191B	0
PI4KAP1	0
RIMBP3	0
LOC642643	0
GGT3P	0
LOC102724123	0
LOC101929738	0
DGCR6	0
PRODH	0
DGCR5	0
LOC100996369	0
LOC100506454	0
DGCR9	0
DGCR10	0
DGCR2	227
DGCR11	24
DGCR14	36
TSSK2	0
GSC2	0
LOC100652736	13
SLC25A1	83
CLTCL1	0
HIRA	7
MRPL40	83
C22orf39	31
UFD1L	41
CDC45	0
CLDN5	0
LINC00895	0
SEPT5	0
SEPT5-GP1BB	0
GP1BB	0
TBX1	0
GNB1L	47
C22orf29	70
TXNRD2	71
KIAA1652	0
COMT	280
MIR4761	21
ARVCF	61
TANGO2	116
MIR185	0
DGCR8	18
MIR3618	1
MIR1306	2
TRMT2A	83
MIR6816	0
RANBP1	39
ZDHHC8	0
LOC388849	0
LOC284865	0
LINC00896	0
RTN4R	0
MIR1286	0
DGCR6L	24
LOC101927859	0
USP41	0
ZNF74	0
SCARF2	0
KLHL22	0
LOC101928824	1
MED15	70
POM121L4P	0
TMEM191A	0
PI4KA	58
SERPIND1	0
SNAP29	86
CRKL	109
LOC101928891	0
AIFM3	0
LZTR1	44
THAP7	10
THAP7-AS1	0
TUBA3FP	0
P2RX6	0
SLC7A4	0
MIR649	0
P2RX6P	0
LOC400891	0
BCRP2	0
FAM230B	0
GGT2	0
LOC102724405	0
POM121L8P	0
LOC100996335	0
RIMBP3B	0
HIC2	10
LOC100996337	0
TMEM191C	0
PI4KAP2	0
RIMBP3C	0
UBE2L3	67
YDJC	101
CCDC116	0
SDF2L1	57
MIR301B	0
MIR130B	0
LOC102724248	0
PPIL2	80
YPEL1	6
MAPK1	97
PPM1F	41
TOP3B	13
PRAMENP	0
LOC102724653	0
VPREB1	0
BMS1P20	2
ZNF280B	0
ZNF280A	0
PRAME	0
LOC648691	0
POM121L1P	0
GGTLC2	0
MIR650	0
LOC102724638	0
IGLL5	0
RTDR1	0
GNAZ	0
RAB36	0
BCR	120
FBXW4P1	1
LOC102724679	0
CES5AP1	0
ZDHHC8P1	0
LOC102724695	0
LOC101929374	0
AP000345.1	0
LOC102724741	0
PCAT14	0
IGLL1	0
LOC102724759	0
C22orf43	0
GUSBP11	37
RGL4	0
ZNF70	0
VPREB3	0
C22orf15	1
CHCHD10	5
MMP11	0
SMARCB1	53
DERL3	0
SLC2A11	6
LOC284889	801
MIF	801
GSTT2B	0
DDTL	37
DDT	37
GSTT2	0
GSTTP1	0
CABIN1	71
SUSD2	0
GGT5	0
POM121L9P	0
SPECC1L-ADORA2A	14
SPECC1L	31
ADORA2A	0
ADORA2A-AS1	0
UPB1	0
GUCD1	0
SNRPD3	128
GGT1	0
FAM211B	0
BCRP3	0
POM121L10P	0
PIWIL3	0
TOP1P2	0
SGSM1	37
TMEM211	0
KIAA1671	126
LOC100128531	5
CRYBB3	0
CRYBB2	0
IGLL3P	0
LOC101928049	0
LOC100652901	0
LRP5L	0
LOC102724336	0
CRYBB2P1	0
MIR6817	0
LOC100996404	0
ADRBK2	0
MYO18B	0
LOC102724801	0
SEZ6L	21
ASPHD2	0
HPS4	0
SRRD	22
TFIP11	59
LOC100507599	0
TPST2	142
MIR548J	0
CRYBB1	0
CRYBA4	0
MIAT	0
LOC102724827	0
RP1-90L6.2	0
LOC102724864	0
LOC284898	0
LOC100507657	0
LOC102724900	0
MN1	0
PITPNB	117
TTC28-AS1	0
